epoch,train_acc,val_acc,train_loss,val_loss
1,0.8142313957214355,0.8913043737411499,0.5829957723617554,0.325438916683197
2,0.9315589070320129,0.9217391014099121,0.21509821712970734,0.20734144747257233
3,0.9625203609466553,0.904347836971283,0.12355829775333405,0.313906729221344
4,0.9701249599456787,0.9108695387840271,0.09605091065168381,0.23950454592704773
5,0.9744703769683838,0.8782608509063721,0.09591094404459,0.39395657181739807
6,0.7626290321350098,0.9108695387840271,0.9315098524093628,0.32208216190338135
7,0.8614883422851562,0.9130434989929199,0.4290485382080078,0.2917601764202118
